match_id,version,start_time,ally_hero1,ally_hero2,ally_hero3,ally_hero4,enemy_team1,enemy_team2,enemy_team3,enemy_team4,enemy_team5,banned_hero1,banned_hero2,banned_hero3,banned_hero4,banned_hero5,banned_hero6,banned_hero7,banned_hero8,banned_hero9,banned_hero10,banned_hero11,banned_hero12
4065128649,21,1534546172,103,49,9,113,17,21,36,53,84,19,58,63,91,56,42,45,4,88,59,77,106
3597025441,21,1512307362,21,65,33,97,37,64,39,83,31,,,,,,,,,,,,
2673749773,20,1475028321,17,29,44,91,84,111,9,6,98,28,79,41,103,55,59,2,76,50,13,,
3457352376,21,1506006345,107,98,53,43,91,77,36,62,104,68,58,71,31,61,65,88,114,73,55,,
414284787,20,1386503435,56,9,21,69,86,58,60,62,48,53,103,92,91,49,13,51,65,46,74,,
1095543818,20,1418753068,103,78,109,13,64,36,43,104,7,91,44,84,77,20,22,57,89,40,33,,
178398387,20,1366560918,80,39,88,97,72,55,37,86,51,54,91,90,65,52,8,75,66,12,58,,
172399254,16,1365878102,54,39,86,97,12,88,53,73,79,91,80,90,65,52,85,38,66,25,58,,
4224081526,21,1542456953,7,10,96,114,2,12,25,19,91,75,3,79,33,36,113,78,76,110,27,50,22
702215679,20,1401989862,77,78,30,53,99,97,58,83,63,9,65,69,74,49,55,93,86,27,13,,
3354220626,21,1501802748,74,65,77,51,63,17,69,23,31,60,88,55,6,86,29,36,96,80,13,,
2964744195,20,1485985467,79,11,8,33,66,36,21,28,55,80,91,106,108,63,48,35,54,46,69,,
1479228987,20,1431820197,99,49,3,52,62,74,15,85,91,92,72,39,55,86,19,11,98,12,25,,
3455681996,21,1505930443,61,51,78,13,68,7,46,40,41,36,53,31,58,77,27,6,87,76,106,,
655011671,20,1399827425,44,65,103,53,83,63,55,79,10,9,77,91,16,50,86,11,69,48,34,,
2719109341,17,1476810174,79,98,52,8,44,37,57,28,2,62,76,6,16,10,91,1,55,70,48,,
3202527864,20,1495690455,49,62,95,61,84,39,6,63,2,16,51,88,91,55,65,13,57,97,29,,
1215341090,20,1423190855,2,21,91,19,16,99,30,29,11,65,20,77,26,39,110,94,98,7,13,,
4128961314,21,1537517179,14,52,109,106,112,34,17,25,81,63,61,6,66,58,19,113,92,74,75,78,22
224276443,20,1371769085,54,51,68,55,89,72,5,21,83,90,91,88,65,13,49,86,39,25,63,,
221248930,20,1371422094,72,11,86,51,83,64,48,55,39,66,91,67,65,10,53,69,58,45,68,,
4225872520,21,1542538721,12,7,36,98,5,109,49,97,19,10,3,33,91,114,96,40,8,86,67,45,59
2742296197,20,1477747898,91,41,8,9,84,54,49,65,66,62,79,90,28,18,76,6,29,93,74,,
224025205,None,1371745264,89,45,69,53,64,12,51,55,90,72,91,83,65,33,92,58,66,38,85,,
703872308,20,1402068244,9,23,16,98,29,49,64,87,77,34,65,78,91,83,55,53,13,86,69,,
1670707254,20,1438190042,51,39,92,72,30,52,7,1,50,89,100,11,62,61,3,86,79,25,112,,
408801184,20,1386103437,99,17,91,51,40,58,63,73,92,53,103,54,21,62,81,65,76,13,98,,
4190155073,21,1540663113,63,10,19,98,73,5,36,49,66,86,33,110,3,91,53,120,25,4,12,2,59
375117823,20,1383859596,94,51,92,13,33,86,80,45,29,54,31,98,62,88,53,65,58,8,21,,
3204464181,20,1495777554,107,106,77,28,99,25,104,88,91,51,58,64,83,43,98,7,95,18,54,,
2769994469,20,1478836872,84,97,18,38,87,54,28,16,34,79,37,107,91,46,93,8,9,49,76,,
431009448,20,1387473782,69,56,92,103,86,73,97,98,9,40,99,102,93,66,49,3,54,58,48,,
1405240741,20,1429299077,61,96,87,35,106,46,33,86,110,38,60,95,91,97,39,22,20,26,93,,
610447143,20,1397503401,40,35,7,13,74,50,19,91,96,68,65,106,77,46,88,9,51,32,45,,
328419310,20,1380557831,54,76,25,62,6,3,92,53,47,89,91,63,65,15,66,23,55,86,95,,
3575732914,21,1511341496,19,13,86,57,109,103,3,46,78,85,62,60,66,112,51,15,43,17,48,10,49
3878299774,21,1525925288,52,12,97,106,49,38,72,60,64,62,53,80,120,69,89,88,77,43,102,54,55
519345880,20,1392319716,88,63,20,48,68,60,54,53,40,74,3,13,50,17,99,98,83,76,39,,
1421007628,20,1429889738,16,22,91,19,8,2,57,25,26,66,35,39,65,97,99,88,17,110,95,,
416972601,20,1386697319,48,13,86,21,73,40,60,92,69,54,103,5,53,76,62,45,65,49,51,,
358502453,20,1382719394,73,86,92,51,97,5,48,21,62,54,103,65,31,98,13,55,60,1,45,,
152803616,20,1363722442,80,97,20,62,3,88,39,63,54,86,65,91,12,55,53,79,51,92,52,,
3503666230,21,1508074449,88,98,53,39,4,7,68,60,61,91,31,40,66,106,18,45,81,82,73,,
2080442164,20,1452872829,61,72,65,111,39,66,109,20,80,74,91,62,53,50,77,106,18,13,22,,
3352320088,21,1501709805,74,88,36,41,104,100,75,106,1,55,65,7,60,47,40,6,12,13,76,,
2944989853,20,1485552599,64,11,106,55,71,65,35,86,80,48,91,79,28,90,57,7,54,74,88,,
3170115907,20,1494439331,106,100,48,57,87,32,97,1,69,102,83,86,5,95,55,17,109,8,67,,
475880380,20,1390158272,48,17,92,88,72,64,49,89,98,74,53,58,73,45,90,76,9,13,51,,
1074945493,20,1417925525,103,47,1,38,42,43,110,29,69,101,53,84,78,109,6,41,15,13,77,,
2526571661,20,1469398169,15,65,90,41,20,66,98,63,38,91,9,16,6,74,34,109,50,17,54,,
3510553812,21,1508413515,107,59,78,106,4,45,62,71,112,91,88,13,40,65,54,53,60,61,76,,
4191920420,21,1540743783,110,74,7,12,109,63,2,4,26,3,91,75,33,36,10,107,114,48,22,23,25
1074852170,20,1417920440,30,15,41,29,86,106,20,103,74,53,101,78,84,89,109,44,68,57,43,,
